"annotation_id","annotator","comment","created_at","id","lead_time","rating","sentiment","updated_at","Вопрос решен","Нравится качество выполнения заявки","Нравится качество работы сотрудников","Нравится скорость отработки заявок","Понравилось выполнение заявки" 
666,"1","Четко и я оперативно","2025-05-15T15:59:50.890509Z",3919087,4.02,5,"{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество выполнения заявки""]}","2025-05-15T15:59:50.890509Z","","","","",""
667,"1","Очень быстро!","2025-05-15T15:59:55.332318Z",3919096,3.825,5,"Нравится скорость отработки заявок","2025-05-15T15:59:55.332318Z","","","","",""
668,"1","Спасибо за выписки. Счет на эту сумму когда подкрепят в приложение?","2025-05-15T16:00:03.143600Z",3919099,6.49,5,"не подходит не к одой теме","2025-05-15T16:00:03.143600Z","","","","",""
669,"1","Спасибо","2025-05-15T16:00:06.975578Z",3919187,2.847,5,"не подходит не к одой теме","2025-05-15T16:00:06.975578Z","","","","",""
670,"1","Достаточно быстро, спасибо !","2025-05-15T16:00:21.167635Z",3919231,12.666,5,"Нравится скорость отработки заявок","2025-05-15T16:00:21.167635Z","","","","",""
671,"1","оперативно устранили, дали консультацию ","2025-05-15T16:00:28.527965Z",3919253,6.577,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-15T16:00:28.527965Z","","","","",""
672,"1","спасибо огромное специалисту за оперативность и профессионализм. ","2025-05-15T16:00:31.688058Z",3919349,2.017,5,"Нравится качество работы сотрудников","2025-05-15T16:00:31.688058Z","","","","",""
673,"1","Напор стал хорошим,  спасибо ","2025-05-15T16:00:36.015525Z",3919367,3.487,5,"Вопрос решен","2025-05-15T16:00:36.015525Z","","","","",""
674,"1","Спасибо.","2025-05-15T16:00:41.422450Z",3919405,2.827,5,"не подходит не к одой теме","2025-05-15T16:00:41.422450Z","","","","",""
675,"1","Благодарю за качественную и оперативную работу сотрудников УК! С наилучшими пожеланиями к Вам!🙌🏻","2025-05-15T16:00:51.754107Z",3919407,9.158,5,"{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество выполнения заявки""]}","2025-05-15T16:00:51.754107Z","","","","",""
676,"1","Все отлично! Спасибо за быстрое устранение проблемы)","2025-05-15T16:01:04.519750Z",3919607,11.391,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-15T16:01:04.519750Z","","","","",""
677,"1","Спасибо! ","2025-05-15T16:01:06.747387Z",3919649,1.625,5,"не подходит не к одой теме","2025-05-15T16:01:06.747387Z","","","","",""
678,"1","Оперативно среагировали, пришло большое количество строителей и помогли убрать всю воду. ","2025-05-15T16:01:24.833541Z",3919776,16.496,5,"{""choices"":[""Нравится скорость отработки заявок"",""Понравилось выполнение заявки"",""Вопрос решен""]}","2025-05-15T16:01:24.834567Z","","","","",""
679,"1","спасибо большое","2025-05-15T16:01:28.048980Z",3919846,1.665,5,"не подходит не к одой теме","2025-05-15T16:01:28.048980Z","","","","",""
680,"1","Виталик молодец. ","2025-05-15T16:01:31.137917Z",3919877,2.215,5,"не подходит не к одой теме","2025-05-15T16:01:31.137917Z","","","","",""
681,"1","Спасибо большое, что все быстро починили!!! Спасибо за хорошую работу!","2025-05-15T16:01:50.631951Z",3920112,18.249,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-15T16:01:50.631951Z","","","","",""
682,"1","Была протечка смесителя в ванной, мастер пришел в течении полу часа, поменял прокладки. Вопрос решен.","2025-05-15T16:02:05.539890Z",3920141,16.419,5,"{""choices"":[""Нравится качество выполнения заявки"",""Вопрос решен""]}","2025-05-15T16:02:11.649738Z","","","","",""
683,"1","Самый лучший клиентский менеджер!!! Всегда идеально решает все вопросы!!!","2025-05-15T16:02:19.634761Z",3920353,6.365,5,"Нравится качество работы сотрудников","2025-05-15T16:02:19.634761Z","","","","",""
684,"1","Быстро устранили проблему ","2025-05-15T16:02:23.934242Z",3920384,3.336,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-15T16:02:23.934242Z","","","","",""
685,"1","заявка выполнена мгновенно 👍","2025-05-15T16:02:32.036456Z",3920419,6.755,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-15T16:02:32.036456Z","","","","",""
686,"1","Спасибо Татьяне!) Быстро и понятно все объяснила!)","2025-05-16T06:43:23.203623Z",3920519,28.793,5,"Нравится качество работы сотрудников","2025-05-16T06:43:23.203623Z","","","","",""
687,"1","огромное спасибо","2025-05-16T06:43:46.687569Z",3920540,11.903,5,"не подходит не к одой теме","2025-05-16T06:43:46.687569Z","","","","",""
688,"1","Быстрая реакция на обращение. На данный момент протечек нет.","2025-05-16T06:44:11.196862Z",3920546,13.501,5,"Нравится скорость отработки заявок","2025-05-16T06:44:11.196862Z","","","","",""
689,"1","благодарю!","2025-05-16T06:44:21.110812Z",3920561,4.255,5,"не подходит не к одой теме","2025-05-16T06:44:21.110812Z","","","","",""
690,"1","Спасибо большое","2025-05-16T06:44:27.882364Z",3920710,3.9,5,"не подходит не к одой теме","2025-05-16T06:44:27.882364Z","","","","",""
691,"1","Спасибо! ","2025-05-16T06:44:38.710259Z",3920756,6.912,5,"не подходит не к одой теме","2025-05-16T06:44:38.710259Z","","","","",""
692,"1","Вопрос был решен оперативно . Спасибо как сантехнику , так и менеджеру . К сожалению не спросила имена . ","2025-05-16T06:45:01.198795Z",3920898,17.881,5,"{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество работы сотрудников""]}","2025-05-16T06:45:01.198795Z","","","","",""
693,"1","Выполнено быстро и качественно.  Починили перила. ","2025-05-16T06:45:12.484653Z",3920982,9.679,5,"{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество выполнения заявки""]}","2025-05-16T06:45:12.484653Z","","","","",""
694,"1","Спасибо за оперативно отработанную заявку","2025-05-16T06:45:19.602453Z",3921006,5.688,5,"Нравится скорость отработки заявок","2025-05-16T06:45:19.602453Z","","","","",""
695,"1","Очень грамотный специалист. Устранил моментально.","2025-05-16T06:45:35.718987Z",3921008,11.835,5,"{""choices"":[""Нравится качество работы сотрудников"",""Вопрос решен""]}","2025-05-16T06:45:35.718987Z","","","","",""
696,"1","Спасибо за оперативную уборку! ","2025-05-16T06:45:54.888105Z",3921012,17.15,5,"Нравится скорость отработки заявок","2025-05-16T06:45:54.888105Z","","","","",""
